Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2020-01-16;64,3738;64,9311;63,9326;64,6622;;
2020-01-15;64,3281;64,5915;63,6019;64,1839;;
2020-01-14;64,2713;65,0166;63,9657;64,6739;;
2020-01-13;65,0184;65,2607;63,9984;64,2379;;
2020-01-10;65,3224;65,6462;64,8872;65,0283;;
2020-01-09;65,5173;65,787;64,5854;65,4064;;
2020-01-08;69,153;69,153;65,0005;66,2722;;
2020-01-07;68,3039;68,7365;67,7163;68,1859;;
2020-01-06;70,1882;70,2154;68,26;68,4274;;
2020-01-03;68,1672;69,4309;67,7709;68,5602;;
2020-01-02;66,2051;66,557;65,7424;66,2195;;
2019-12-30;67,0549;67,5336;66,8318;67,2787;;
2019-12-27;67,0329;67,0558;66,3942;66,8251;;
2019-12-23;65,0026;65,6369;64,8923;65,6151;;
2019-12-20;66,5674;66,68;65,8021;65,9859;;
2019-12-19;66,2124;66,7332;66,037;66,4728;;
2019-12-18;65,7407;66,3762;65,578;66,1749;;
2019-12-17;65,3498;66,2242;65,1281;66,1404;;
2019-12-16;65,1015;65,6436;65,0436;65,3391;;
2019-12-13;64,6408;65,6009;64,5416;64,9118;;
2019-12-12;63,9999;64,7751;63,8976;64,3283;;
2019-12-11;63,9387;64,2523;63,0353;63,8189;;
2019-12-10;64,2048;64,5691;63,7975;64,3791;;
2019-12-09;64,2492;64,4734;63,6244;64,164;;
2019-12-06;63,3034;64,7299;62,8559;64,2499;;
2019-12-05;62,8581;63,877;62,8482;63,3567;;
2019-12-04;61,2675;63,4616;61,0917;63,0548;;
2019-12-03;61,0934;61,3736;60,3242;61,0101;;
2019-12-02;61,1554;62,0755;60,7777;60,8549;;
2019-11-29;63,1311;63,1886;60,4069;60,7759;;
2019-11-28;62,7887;63,3429;62,5244;63,2847;;
2019-11-27;63,134;63,5325;62,4739;63,0339;;
2019-11-26;62,534;63,2542;62,4356;63,2083;;
2019-11-25;62,5885;62,7257;61,9203;62,6128;;
2019-11-22;62,5691;63,154;61,9452;62,5928;;
2019-11-21;61,3256;62,9917;61,0417;62,7191;;
2019-11-20;59,9182;61,8435;59,4699;61,4647;;
2019-11-19;62,3539;62,5482;60,7167;60,9172;;
2019-11-18;63,2169;63,5066;61,9908;62,1581;;
2019-11-15;62,3695;63,6117;61,7047;63,3433;;
2019-11-14;62,7515;63,1745;62,2033;62,4082;;
2019-11-13;61,7513;62,7027;61,2404;62,5008;;
2019-11-12;62,4694;62,8434;61,8405;62,0657;;
2019-11-11;61,8221;62,7532;61,5966;62,2189;;
2019-11-08;61,8538;62,6818;60,7351;62,6321;;
2019-11-07;61,751;62,802;61,7305;62,1719;;
2019-11-06;62,6018;63,2111;61,6282;61,8522;;
2019-11-05;62,2662;63,1675;62,0626;62,9274;;
2019-11-04;61,3652;62,7591;61,3618;62,1581;;
2019-11-01;59,5833;61,7915;59,4263;61,6678;;
2019-10-31;60,4075;60,789;59,2259;59,4898;;
2019-10-30;61,0763;61,4946;60,0351;60,1591;;
2019-10-29;61,0481;61,6116;60,363;61,2065;;
2019-10-28;61,526;62,0627;60,9723;61,2195;;
2019-10-25;61,1011;61,7729;60,7085;61,761;;
2019-10-24;60,6088;61,5888;60,4168;61,3575;;
2019-10-23;59,2161;60,9626;58,6909;60,7589;;
2019-10-22;58,6175;59,8926;58,4702;59,3607;;
2019-10-21;59,1421;59,5035;58,2727;59,0658;;
2019-10-18;59,5688;60,2627;59,0189;59,2988;;
2019-10-17;58,9008;59,9471;58,7251;59,863;;
2019-10-16;58,9185;59,7125;58,3868;59,3677;;
2019-10-15;58,9607;59,6553;58,0587;58,8794;;
2019-10-14;60,025;60,0785;58,5315;59,2194;;
2019-10-11;60,0244;60,6534;59,4188;60,4917;;
2019-10-10;58,2921;59,3173;57,8519;59,2499;;
2019-10-09;58,2058;59,307;57,9849;58,2937;;
2019-10-08;58,8015;58,8675;57,4136;57,8862;;
2019-10-07;58,276;59,6604;58,2439;58,4329;;
2019-10-04;57,9623;58,9339;57,7196;58,3902;;
2019-10-02;59,3386;59,4528;57,269;57,59;;
2019-10-01;59,5536;60,0733;58,4891;58,9133;;
2019-09-30;61,0116;61,032;59,2352;59,4856;;
2019-09-27;61,2911;61,8039;59,9087;61,0356;;
2019-09-26;61,3567;61,87;60,5903;61,87;;
2019-09-25;61,6343;61,6343;60,3655;61,4919;;
2019-09-24;63,3174;63,3203;61,5363;61,571;;
2019-09-23;63,983;63,9978;62,5422;63,4222;;
2019-09-20;64,6951;65,2293;64,1193;64,6866;;
2019-09-19;63,7385;65,5028;63,559;64,5736;;
2019-09-18;64,7117;64,9941;63,1495;63,4878;;
2019-09-17;68,7179;69,0835;63,9545;64,1482;;
2019-09-16;66,5476;69,5853;64,9358;67,967;;
2019-09-13;60,3256;60,7276;59,6406;60,2767;;
2019-09-12;61,1546;61,202;59,0127;60,3756;;
2019-09-11;62,7624;63,2391;60,5477;61,1356;;
2019-09-10;62,8246;63,7029;62,1821;62,4399;;
2019-09-09;62,1033;62,9625;61,6639;62,6923;;
2019-09-06;60,9094;61,6788;59,485;61,5109;;
2019-09-05;60,6879;62,3116;60,2742;60,7989;;
2019-09-04;58,4781;60,952;58,294;60,7455;;
2019-09-03;58,6069;58,7597;57,246;58,2662;;
2019-09-02;59,0874;59,2487;58,1861;58,6271;;
2019-08-30;60,4383;60,4447;58,5063;58,9588;;
2019-08-29;59,4897;60,567;59,4561;60,4282;;
2019-08-28;59,5483;60,4108;59,3719;59,9145;;
2019-08-27;58,3107;59,1323;58,0769;59,0282;;
2019-08-26;58,275;59,5625;58,0372;58,2954;;
2019-08-23;59,7468;59,848;57,9812;58,5649;;
2019-08-22;59,6438;60,4561;59,1257;59,5166;;
2019-08-21;59,9838;60,8709;59,7148;59,8599;;
2019-08-20;59,8517;60,2993;58,9812;59,9381;;
2019-08-19;59,2618;59,9088;58,7789;59,7682;;
2019-08-16;58,9716;59,45;58,312;58,6662;;
2019-08-15;59,1336;59,4095;57,7371;58,2687;;
2019-08-14;60,7799;60,9131;58,2842;59,2502;;
2019-08-13;58,3314;61,4827;58,0503;61,2975;;
2019-08-12;58,1955;58,832;57,9017;58,5413;;
2019-08-09;57,3348;59,0694;57,3348;58,3435;;
2019-08-08;57,7927;57,9068;56,7994;57,6684;;
2019-08-07;58,9495;59,0464;55,9576;57,3792;;
2019-08-06;60,3853;60,5138;58,8929;59,0671;;
2019-08-05;61,125;61,4712;59,6795;59,8254;;
2019-08-02;61,7557;62,8558;61,3473;61,3598;;
2019-08-01;64,334;64,5133;60,2442;60,2442;;
2019-07-31;65,2009;65,3832;64,2951;64,3759;;
2019-07-30;64,0285;64,8939;63,9059;64,8388;;
2019-07-29;63,0873;63,7756;62,8812;63,7485;;
2019-07-26;63,4612;63,7639;63,0132;63,2075;;
2019-07-25;63,258;64,0633;62,9653;63,0307;;
2019-07-24;63,976;64,5934;62,5569;63,0319;;
2019-07-23;63,1868;63,9342;62,5869;63,8996;;
2019-07-22;63,4194;63,9996;62,7815;63,4652;;
2019-07-19;62,8971;63,3039;61,9088;63,1301;;
2019-07-18;63,7175;64,4317;61,3609;62,4525;;
2019-07-17;64,60;65,2603;63,5185;63,5739;;
2019-07-16;66,4916;67,0679;63,8767;64,9446;;
2019-07-15;66,585;67,4262;66,1462;66,1462;;
2019-07-12;67,045;67,2517;66,5731;66,816;;
2019-07-11;67,0453;67,6254;66,4589;66,7702;;
2019-07-10;64,7742;67,1109;64,7471;66,7601;;
2019-07-09;64,1001;64,7142;63,8685;64,2829;;
2019-07-08;64,2422;65,1003;63,8094;63,8821;;
2019-07-05;63,2684;64,4985;62,9468;64,2882;;
2019-07-04;63,1932;63,9057;62,9734;63,097;;
2019-07-03;62,5606;63,9369;62,1314;63,926;;
2019-07-02;65,4875;65,4875;62,2641;62,6082;;
2019-07-01;66,5694;66,7058;64,2679;65,1522;;
2019-06-28;65,3061;65,873;64,069;64,213;;
2019-06-27;65,4451;65,9157;64,8838;65,4555;;
2019-06-26;65,3791;65,9341;64,8298;65,4276;;
2019-06-25;63,9501;64,6809;63,6053;64,3248;;
2019-06-24;64,5894;64,9719;63,4282;64,1922;;
2019-06-21;63,4899;65,002;63,4327;64,5713;;
2019-06-20;62,0961;63,9983;62,0961;63,871;;
2019-06-19;61,4454;61,6911;60,709;61,6295;;
2019-06-18;60,8727;62,754;60,2927;62,285;;
2019-06-17;62,1189;62,1734;60,806;61,0334;;
2019-06-14;61,8299;62,5211;60,8283;62,0474;;
2019-06-13;60,7292;62,5964;60,6795;61,3179;;
2019-06-12;61,1782;61,3478;59,5888;59,8052;;
2019-06-11;62,6981;62,8452;62,0438;62,2996;;
2019-06-07;62,5203;63,5593;61,7978;63,2557;;
2019-06-06;60,7372;62,3563;60,3371;62,3023;;
2019-06-05;61,6097;62,2445;59,5217;60,6463;;
2019-06-04;61,1242;62,0585;60,274;62,0514;;
2019-06-03;61,3548;62,826;60,6659;60,7602;;
2019-05-31;64,6656;64,732;61,4113;61,6412;;
2019-05-30;68,2296;68,3096;64,9789;65,1744;;
2019-05-29;68,188;68,188;66,6887;67,8954;;
2019-05-28;68,8932;69,2108;68,2625;68,3584;;
2019-05-27;67,3408;68,8434;67,3053;68,6729;;
2019-05-24;67,3447;67,8481;66,2773;67,8421;;
2019-05-23;69,3403;69,5646;65,9392;66,6903;;
2019-05-22;70,7633;71,0701;69,477;69,782;;
2019-05-21;72,2405;72,4914;71,6379;72,1997;;
2019-05-20;73,0962;73,253;71,6224;72,0548;;
2019-05-17;72,6305;73,2061;71,8187;72,0847;;
2019-05-16;72,1746;73,3136;71,8613;72,7113;;
2019-05-15;71,0356;72,2217;70,4305;71,9641;;
2019-05-14;70,4897;71,6099;69,9647;71,1678;;
2019-05-13;71,0053;72,5582;69,7475;69,8806;;
2019-05-10;70,8142;71,082;70,302;70,6862;;
2019-05-09;69,9477;70,5961;69,4612;70,192;;
2019-05-08;70,2237;70,6462;69,3671;70,1226;;
2019-05-07;71,1475;71,2159;69,4133;69,5178;;
2019-05-06;69,3067;71,7716;69,1105;71,6251;;
2019-05-03;70,4051;71,5028;70,0176;70,7835;;
2019-05-02;71,9299;71,9527;69,7626;70,4835;;
2019-04-30;71,334;72,7585;71,3193;71,9177;;
2019-04-29;71,1839;71,9948;70,6827;71,5256;;
2019-04-26;73,4299;73,6383;70,6273;71,1661;;
2019-04-25;73,9953;74,7302;73,3584;73,5106;;
2019-04-24;73,5897;74,0164;73,408;73,7498;;
2019-04-23;73,8073;74,0296;73,3614;73,8638;;
2019-04-18;71,6381;72,0119;71,2031;71,9602;;
2019-04-17;72,0149;72,2606;71,5076;71,6057;;
2019-04-16;70,9155;71,7832;70,7743;71,7273;;
2019-04-15;71,3338;71,5164;70,8157;71,2492;;
2019-04-12;71,0798;71,8367;70,942;71,5662;;
2019-04-11;71,4561;71,5292;70,5866;70,9665;;
2019-04-10;70,7926;71,7667;70,7001;71,6203;;
2019-04-09;71,0667;71,3208;70,3594;70,6349;;
2019-04-08;70,6211;71,1729;70,4315;71,10;;
2019-04-05;69,2554;70,4609;68,9387;70,4417;;
2019-04-04;69,2437;70,0026;68,8986;69,2502;;
2019-04-03;69,7623;69,9375;68,8152;69,4191;;
2019-04-02;69,1719;69,5117;68,7118;69,4527;;
2019-04-01;68,248;69,1908;68,1185;69,0971;;
2019-03-29;67,18;68,2683;67,1772;67,6068;;
2019-03-28;66,9815;67,3043;65,9486;67,3026;;
2019-03-27;67,4899;67,6936;66,6545;67,2434;;
2019-03-26;66,8985;67,7463;66,885;67,4435;;
2019-03-25;66,3142;67,2571;66,1685;66,833;;
2019-03-22;67,6838;67,7312;65,988;66,6717;;
2019-03-21;68,345;68,4543;67,4257;67,4993;;
2019-03-20;67,6091;68,3033;67,0188;68,0333;;
2019-03-19;67,6378;68,1822;67,1652;67,6771;;
2019-03-18;67,1969;67,6821;66,7304;67,4554;;
2019-03-15;67,4096;67,6862;66,1591;67,0377;;
2019-03-14;67,7591;68,1167;67,0854;67,1837;;
2019-03-13;66,9591;67,7383;66,7695;67,6607;;
2019-03-12;66,7128;67,3795;66,4094;66,8169;;
2019-03-11;66,0798;66,7243;66,0138;66,5893;;
2019-03-08;65,7031;65,8168;64,0425;65,8044;;
2019-03-07;66,1154;66,9834;65,7815;66,147;;
2019-03-06;65,5555;66,1419;65,3137;65,9412;;
2019-03-05;65,4029;66,1725;65,0573;65,8767;;
2019-03-04;65,2625;66,3204;65,1057;65,6051;;
2019-03-01;67,0137;67,0343;64,6158;64,9414;;
2019-02-28;66,2894;66,7572;65,9129;66,3222;;
2019-02-27;65,6305;66,8656;65,4429;66,5167;;
2019-02-26;64,8349;65,7274;64,7195;65,519;;
2019-02-25;67,095;67,4907;64,7076;64,8055;;
2019-02-22;67,2724;67,8079;67,0748;67,1154;;
2019-02-21;67,1788;67,3476;66,8535;67,0903;;
2019-02-20;66,4493;67,4468;65,7378;67,05;;
2019-02-19;66,429;66,6234;65,6777;66,4765;;
2019-02-18;66,5896;66,8113;65,9136;66,5081;;
2019-02-15;64,8606;66,3818;64,436;66,3405;;
2019-02-14;64,2601;64,7738;63,3783;64,6375;;
2019-02-13;63,0485;63,9363;62,8462;63,6355;;
2019-02-12;61,7623;63,3043;61,7369;62,4252;;
2019-02-11;61,9052;62,2893;60,9408;61,4761;;
2019-02-08;61,3006;62,3511;61,0642;62,0732;;
2019-02-07;62,2759;62,8443;60,6529;61,6841;;
2019-02-06;61,8689;62,7682;61,0784;62,6276;;
2019-02-05;62,5962;63,0118;61,7456;61,9998;;
2019-02-04;62,8065;63,6105;61,3777;62,6998;;
2019-02-01;60,8843;62,9307;60,4636;62,8146;;
2019-01-31;61,8019;62,4384;60,6894;61,1348;;
2019-01-30;61,1868;62,4745;61,0184;61,6093;;
2019-01-29;60,0047;61,6609;59,6485;61,028;;
2019-01-28;60,8498;60,8916;59,4218;59,8787;;
2019-01-25;61,6524;61,7047;60,7082;61,6702;;
2019-01-24;60,6886;61,4562;60,3405;61,1506;;
2019-01-23;61,6947;62,1598;60,2105;60,99;;
2019-01-22;62,0869;62,1932;60,5099;61,409;;
2019-01-21;62,7801;63,0788;62,3202;62,8381;;
2019-01-18;61,8464;62,9668;61,4428;62,6076;;
2019-01-17;61,0679;61,5018;60,0972;61,2266;;
2019-01-16;60,6637;61,4118;60,0974;61,3742;;
2019-01-15;59,7268;60,8248;59,1464;60,6315;;
2019-01-14;59,6703;60,4853;58,9593;59,1527;;
2019-01-11;61,6633;62,4319;60,1809;60,3248;;
2019-01-10;60,8045;61,8336;60,4837;61,7228;;
2019-01-09;59,2851;61,6284;59,0711;61,3936;;
2019-01-08;57,2307;58,8155;57,2307;58,681;;
2019-01-07;57,9049;58,8935;57,2905;57,5544;;
2019-01-04;56,4834;58,2513;56,4057;57,3155;;
2019-01-03;54,4084;56,2417;53,9993;55,894;;
2019-01-02;53,295;56,479;52,5848;55,0757;;
2018-12-28;53,9062;54,0858;52,1719;52,7471;;
2018-12-27;54,1999;54,2196;52,6269;53,7025;;
2018-12-21;55,133;55,2276;53,1522;54,1762;;
2018-12-20;56,5848;56,6284;54,5997;54,9233;;
2018-12-19;56,4515;58,0476;56,1844;56,8502;;
2018-12-18;58,8096;59,0073;56,0023;56,23;;
2018-12-17;60,2652;61,1876;58,7075;58,7894;;
2018-12-14;61,0154;61,5087;60,0517;60,1465;;
2018-12-13;60,4123;61,9583;59,4329;61,7498;;
2018-12-12;60,8643;61,4101;60,0374;60,1228;;
2018-12-11;60,0348;61,0606;59,6316;60,27;;
2018-12-10;61,8731;62,1995;59,6317;59,8896;;
2018-12-07;59,461;63,597;59,1901;61,551;;
2018-12-06;61,0384;61,917;58,5125;60,2175;;
2018-12-05;61,2039;63,2498;60,9105;61,7163;;
2018-12-04;62,4726;63,5455;61,5945;61,632;;
2018-12-03;62,1421;62,4563;60,6316;61,9578;;
2018-11-30;60,1836;60,1836;58,1297;59,1552;;
2018-11-29;59,0639;60,6962;57,8987;59,8376;;
2018-11-28;61,2433;61,278;58,8953;59,1893;;
2018-11-27;60,2226;61,3859;59,1918;60,7211;;
2018-11-26;60,11;61,1593;59,7368;60,7365;;
2018-11-23;62,3534;62,5508;58,7572;59,3995;;
2018-11-22;63,6789;64,0751;62,6884;62,8163;;
2018-11-21;63,6156;64,7639;63,1387;63,6649;;
2018-11-20;66,369;66,7336;61,8192;62,3739;;
2018-11-19;67,2496;67,5253;65,3175;66,9001;;
2018-11-16;67,2831;68,298;66,2114;66,9715;;
2018-11-15;66,3172;67,3688;65,8407;66,5954;;
2018-11-14;65,4104;67,5746;65,1668;66,1643;;
2018-11-13;69,5655;69,667;64,7673;65,1281;;
2018-11-12;71,3942;71,8552;68,9033;69,1014;;
2018-11-09;70,799;70,799;69,20;69,6683;;
2018-11-08;72,1946;73,0582;70,607;70,6541;;
2018-11-07;71,8627;73,5028;71,4102;71,9994;;
2018-11-06;72,7486;73,2647;71,2208;72,0913;;
2018-11-05;72,6552;73,9082;72,3023;72,7764;;
2018-11-02;73,0667;73,2612;72,4746;72,6258;;
2018-11-01;74,6989;74,9197;72,662;72,7569;;
2018-10-31;76,6199;77,0925;74,5951;74,6269;;
2018-10-30;77,3042;77,3285;75,3462;76,2652;;
2018-10-29;77,3827;77,656;76,6178;76,864;;
2018-10-26;76,2882;77,9252;75,8281;77,7833;;
2018-10-25;75,7746;77,0522;75,5902;76,7438;;
2018-10-24;76,2302;77,394;75,2049;75,6715;;
2018-10-23;78,5656;78,5786;75,7077;76,1066;;
2018-10-22;80,1229;80,3939;79,05;80,1038;;
2018-10-19;79,6513;80,8301;79,2676;80,0328;;
2018-10-18;79,9849;80,114;78,7215;79,3033;;
2018-10-17;81,5742;81,811;79,2891;80,2572;;
2018-10-16;80,8038;81,7372;79,8402;81,3088;;
2018-10-15;81,2865;81,4644;79,9113;80,6531;;
2018-10-12;81,16;81,4136;79,2852;80,6133;;
2018-10-11;81,835;82,3913;79,8389;80,124;;
2018-10-10;84,8017;85,1265;82,6187;82,6544;;
2018-10-09;84,3402;85,4001;83,8758;84,9748;;
2018-10-08;83,4464;83,9419;82,6791;83,841;;
2018-10-05;85,4319;85,4785;83,9723;84,113;;
2018-10-04;86,0285;86,3916;84,1854;84,6992;;
2018-10-02;85,0403;85,3176;84,3341;84,6102;;
2018-10-01;83,2273;85,4067;82,5812;85,0327;;
2018-09-28;81,4862;83,3612;81,3952;82,8494;;
2018-09-27;81,8931;81,9132;80,8989;81,3787;;
2018-09-26;81,2171;81,8611;80,684;80,9819;;
2018-09-25;80,9457;81,7523;80,7478;81,1615;;
2018-09-24;79,7636;80,7639;79,5582;80,7402;;
2018-09-21;78,4667;79,5107;77,7718;78,1961;;
2018-09-20;79,2013;79,3146;78,0773;78,1103;;
2018-09-19;78,5708;78,9827;78,0068;78,7247;;
2018-09-18;77,6064;79,6705;77,5262;78,9893;;
2018-09-17;78,0213;78,8803;77,7431;77,9082;;
2018-09-14;78,2018;78,8992;77,4279;78,0899;;
2018-09-13;79,3201;79,56;77,9055;78,3628;;
2018-09-12;79,4185;80,0814;78,8023;79,6305;;
2018-09-11;77,6149;79,2713;77,5856;79,1575;;
2018-09-10;77,3159;77,8948;76,9634;77,3553;;
2018-09-07;76,5111;77,0024;75,9407;76,9968;;
2018-09-06;77,1713;77,7846;75,6638;76,7033;;
2018-09-05;77,7063;77,889;77,0357;77,2854;;
2018-09-04;78,1045;79,6903;77,5167;77,6383;;
2018-09-03;77,4523;78,4339;77,4253;78,0121;;
2018-08-31;78,0361;78,1931;77,2721;77,6814;;
2018-08-30;77,5924;78,2792;77,5696;77,7248;;
2018-08-29;76,244;77,7015;76,0239;77,6934;;
2018-08-28;76,4021;77,1731;76,0764;76,3131;;
2018-08-27;76,1754;76,6134;75,7206;76,6134;;
2018-08-24;75,4982;76,7234;75,4717;75,9443;;
2018-08-23;74,9183;75,1627;74,6494;75,1539;;
2018-08-22;73,1771;75,2852;73,0882;75,0294;;
2018-08-21;72,3326;72,9302;72,0738;72,4985;;
2018-08-20;71,7194;72,7226;71,6873;72,2014;;
2018-08-17;71,373;72,4727;71,2912;71,7434;;
2018-08-16;71,1207;71,4661;70,6481;71,3835;;
2018-08-15;72,2947;72,443;70,3358;70,6909;;
2018-08-14;72,8242;73,9092;72,3366;72,644;;
2018-08-13;72,6026;73,0217;71,0646;72,7463;;
2018-08-10;71,9219;73,1284;71,4673;72,8773;;
2018-08-09;72,5158;72,8756;71,896;71,9825;;
2018-08-08;74,6507;74,8389;71,7016;72,2514;;
2018-08-07;73,9388;74,8607;73,9388;74,4993;;
2018-08-06;73,3206;74,4091;73,2641;73,6891;;
2018-08-03;73,2975;73,7155;72,5123;73,4009;;
2018-08-02;72,6698;73,7256;71,8596;73,4556;;
2018-08-01;74,0669;74,0669;72,2037;72,5176;;
2018-07-31;75,2926;75,6129;74,1652;74,2231;;
2018-07-30;74,8364;75,7556;74,826;75,3926;;
2018-07-27;75,0833;75,3699;74,4169;74,8681;;
2018-07-26;74,7791;75,279;74,3336;75,0954;;
2018-07-25;74,3268;74,6943;73,5355;74,5155;;
2018-07-24;73,2383;74,372;73,1864;73,7074;;
2018-07-23;72,932;74,4348;72,5424;72,998;;
2018-07-20;72,8469;73,4479;72,3678;72,9603;;
2018-07-19;72,699;73,7509;71,8481;72,5454;;
2018-07-18;71,8072;73,2083;71,2442;72,8796;;
2018-07-17;71,7195;72,7748;71,5706;71,9457;;
2018-07-16;74,8255;75,344;71,5605;71,9272;;
2018-07-13;74,2623;75,9085;73,2834;74,9817;;
2018-07-12;74,6881;75,0867;72,7239;74,2538;;
2018-07-11;78,2019;78,2929;73,1418;73,9783;;
2018-07-10;78,4685;79,4622;78,4311;78,8098;;
2018-07-09;77,6159;78,2848;77,3935;78,2405;;
2018-07-06;77,4851;77,4851;76,3961;77,1091;;
2018-07-05;77,7281;78,4138;77,3466;77,5933;;
2018-07-04;77,9892;78,2654;77,6565;78,1862;;
2018-07-03;77,9172;78,5101;76,7199;77,7224;;
2018-07-02;78,3063;78,9169;77,1917;77,2953;;
2018-06-29;77,556;79,5031;77,4607;79,0846;;
2018-06-28;77,2655;78,1467;77,0987;77,4191;;
2018-06-27;76,2781;77,9693;76,1184;77,1033;;
2018-06-26;74,6424;76,3817;74,0189;76,2529;;
2018-06-25;73,9883;74,9109;73,6293;74,6275;;
2018-06-22;73,6364;75,455;73,4545;75,4506;;
2018-06-21;73,7745;73,9239;72,7628;73,3809;;
2018-06-20;74,9727;75,3069;73,7546;74,8456;;
2018-06-19;74,6941;75,5016;74,4964;75,2256;;
2018-06-18;73,0146;75,2759;72,9423;75,2759;;
2018-06-15;75,883;75,975;73,1448;73,3537;;
2018-06-14;76,4121;76,8933;75,8326;76,0435;;
2018-06-13;75,3509;76,8473;75,2647;76,7499;;
2018-06-12;76,5383;77,0621;75,8473;75,9822;;
2018-06-11;76,2402;76,8056;75,5606;76,6394;;
2018-06-08;76,8806;77,0593;76,1931;76,7769;;
2018-06-07;75,8518;77,1287;75,5504;76,9673;;
2018-06-06;76,1175;76,2228;74,6054;75,2681;;
2018-06-05;75,406;75,7205;73,838;75,1745;;
2018-06-04;76,5439;76,91;75,2484;75,3626;;
2018-06-01;77,5256;77,9355;76,3703;77,0327;;
2018-05-31;77,3753;79,0798;77,1688;77,1865;;
2018-05-30;75,4661;77,6088;75,297;77,4613;;
2018-05-29;75,5881;76,1937;74,7009;75,3965;;
2018-05-28;75,4254;75,8234;75,0249;75,3182;;
2018-05-25;78,5496;78,5547;76,0604;76,3484;;
2018-05-24;79,524;79,6617;78,6665;79,0427;;
2018-05-23;79,1534;79,516;78,3485;79,3775;;
2018-05-22;79,4759;80,4593;79,2403;79,6707;;
2018-05-18;79,5169;79,8316;78,6754;78,8529;;
2018-05-17;79,4237;80,4214;79,2354;79,2354;;
2018-05-16;78,3807;79,1693;77,6657;78,818;;
2018-05-15;78,2397;79,4747;78,0224;78,6594;;
2018-05-14;76,7694;78,2576;76,5659;78,0313;;
2018-05-11;77,2978;77,5232;77,0852;77,4141;;
2018-05-10;77,7205;77,9457;76,5199;76,8985;;
2018-05-09;76,5182;77,3542;76,4584;77,0642;;
2018-05-08;75,6898;76,0023;73,4054;74,5225;;
2018-05-07;75,674;76,2828;75,3231;76,2395;;
2018-05-04;73,613;75,0276;73,2523;74,8707;;
2018-05-03;73,2222;74,0695;72,5024;73,8539;;
2018-05-02;73,2432;73,6112;72,4721;73,101;;
2018-04-30;73,3925;75,5481;72,8214;75,137;;
2018-04-27;73,5423;74,0844;73,5086;74,0149;;
2018-04-26;73,5421;74,1356;73,3283;73,5613;;
2018-04-25;73,0559;73,3401;72,415;72,9614;;
2018-04-24;74,4988;74,5797;73,2752;73,3261;;
2018-04-23;73,9699;74,0015;72,4943;73,8929;;
2018-04-20;73,6892;74,1095;72,8461;73,9018;;
2018-04-19;73,7826;74,7293;73,5444;73,7826;;
2018-04-18;72,1536;73,3493;71,9921;73,0547;;
2018-04-17;71,7175;71,8695;70,8473;71,3048;;
2018-04-16;71,8458;72,1951;71,1283;71,5357;;
2018-04-13;71,8523;72,8222;71,6572;72,7099;;
2018-04-12;72,2191;72,2885;71,1315;71,8392;;
2018-04-11;70,71;72,7931;70,5795;72,122;;
2018-04-10;69,5234;70,94;69,4039;70,9039;;
2018-04-09;67,4453;68,6964;67,2836;68,6869;;
2018-04-06;67,818;68,5973;66,8969;67,0089;;
2018-04-05;68,2685;68,8858;67,7537;68,1802;;
2018-04-04;67,8563;67,9785;66,767;67,7994;;
2018-04-03;67,7811;68,3375;67,6288;68,0628;;
2018-03-29;68,9688;69,7093;68,3212;69,6426;;
2018-03-28;68,8663;69,4425;68,0252;68,3773;;
2018-03-27;69,4761;70,3821;69,3269;69,4899;;
2018-03-26;69,6395;69,9281;69,1398;69,4428;;
2018-03-23;68,9555;69,891;68,3401;69,7969;;
2018-03-22;68,8854;68,9801;68,1545;68,4988;;
2018-03-21;67,2147;69,237;67,1735;69,2208;;
2018-03-20;66,3534;67,5627;66,2069;67,0384;;
2018-03-19;65,9899;66,3656;65,4393;66,1359;;
2018-03-16;65,1861;66,4125;64,8899;66,154;;
2018-03-15;64,8846;65,3614;64,6275;65,1224;;
2018-03-14;64,5519;65,1854;64,1582;64,7869;;
2018-03-13;64,8851;65,6375;64,0764;64,5586;;
2018-03-12;65,3565;65,4646;64,2146;64,945;;
2018-03-09;63,8326;65,3574;63,7481;65,0788;;
2018-03-08;64,3622;64,536;63,6206;63,7728;;
2018-03-07;65,2309;65,7321;63,8913;64,3691;;
2018-03-06;65,6797;66,138;65,3251;65,7904;;
2018-03-05;64,4654;65,8226;64,1542;65,4401;;
2018-03-02;63,8567;64,5563;63,2605;64,4184;;
2018-03-01;64,8562;64,9941;63,2231;63,5991;;
2018-02-28;66,4171;66,7572;65,1744;65,6874;;
2018-02-27;67,1419;67,3292;66,2961;66,5214;;
2018-02-26;67,0383;67,6077;66,5686;67,4145;;
2018-02-23;65,9771;67,0308;65,5892;66,8486;;
2018-02-22;64,5853;66,2774;64,5379;66,079;;
2018-02-21;64,5273;65,0957;64,2196;64,9854;;
2018-02-20;65,2599;65,5181;64,5751;65,226;;
2018-02-19;65,2368;65,8923;65,013;65,6928;;
2018-02-16;64,5244;65,1377;62,984;64,5769;;
2018-02-15;65,0787;65,0904;63,153;64,0236;;
2018-02-14;62,6986;64,017;61,9989;63,978;;
2018-02-13;62,9826;63,0671;61,8164;62,6846;;
2018-02-12;63,3373;64,3187;63,0311;63,1668;;
2018-02-09;64,3352;64,6362;61,8425;62,4992;;
2018-02-08;65,5451;65,5463;64,4869;64,7916;;
2018-02-07;67,3977;67,6926;65,185;65,3133;;
