,first_course_eur,last_course_eur
2017-10-23,18.09,18.09
2017-10-24,17.96,17.96
2017-10-25,18.11,18.11
2017-10-26,18.07,18.07
2017-10-27,18.15,18.15
2017-10-28,18.15,18.15
2017-10-29,18.15,18.15
2017-10-30,18.11,18.11
2017-10-31,18.285,18.285
2017-11-01,18.55,18.55
2017-11-02,18.58,18.58
2017-11-03,18.31,18.31
2017-11-04,18.31,18.31
2017-11-05,18.31,18.31
2017-11-06,19.01,19.01
2017-11-07,19.325,19.325
2017-11-08,19.38,19.38
2017-11-09,19.515,19.515
2017-11-10,19.82,19.82
2017-11-11,19.82,19.82
2017-11-12,19.82,19.82
2017-11-13,19.905,19.905
2017-11-14,19.335,19.335
2017-11-15,19.015,19.015
2017-11-16,19.2,19.2
2017-11-17,18.95,18.95
2017-11-18,18.95,18.95
2017-11-19,18.95,18.95
2017-11-20,19.5,19.5
2017-11-21,19.84,19.84
2017-11-22,19.7,19.7
2017-11-23,19.7,19.7
2017-11-24,20.455,20.455
2017-11-25,20.455,20.455
2017-11-26,20.455,20.455
2017-11-27,20.68,20.68
2017-11-28,20.28,20.28
2017-11-29,20.35,20.35
2017-11-30,20.305,20.305
2017-12-01,20.79,20.79
2017-12-02,20.79,20.79
2017-12-03,20.79,20.79
2017-12-04,21.375,21.375
2017-12-05,21.405,21.405
2017-12-06,21.165,21.165
2017-12-07,21.265,21.265
2017-12-08,20.89,20.89
2017-12-09,20.89,20.89
2017-12-10,20.89,20.89
2017-12-11,21.135,21.135
2017-12-12,21.73,21.73
2017-12-13,20.675,20.675
2017-12-14,21.025,21.025
2017-12-15,21.01,21.01
2017-12-16,21.01,21.01
2017-12-17,21.01,21.01
2017-12-18,20.46,20.46
2017-12-19,19.95,19.95
2017-12-20,20.295,20.295
2017-12-21,20.0,20.0
2017-12-22,19.665,19.665
2017-12-23,19.665,19.665
2017-12-24,19.665,19.665
2017-12-25,19.665,19.665
2017-12-26,19.665,19.665
2017-12-27,19.19,19.19
2017-12-28,19.705,19.705
2017-12-29,19.62,19.62
2017-12-30,19.62,19.62
2017-12-31,19.62,19.62
2018-01-01,19.62,19.62
2018-01-02,19.32,19.32
2018-01-03,19.325,19.325
2018-01-04,19.2,19.2
2018-01-05,18.915,18.915
2018-01-06,18.915,18.915
2018-01-07,18.915,18.915
2018-01-08,19.05,19.05
2018-01-09,19.435,19.435
2018-01-10,19.325,19.325
2018-01-11,19.32,19.32
2018-01-12,19.805,19.805
2018-01-13,19.805,19.805
2018-01-14,19.805,19.805
2018-01-15,19.805,19.805
2018-01-16,18.9,18.9
2018-01-17,18.44,18.44
2018-01-18,18.35,18.35
2018-01-19,18.19,18.19
2018-01-20,18.19,18.19
2018-01-21,18.19,18.19
2018-01-22,18.545,18.545
2018-01-23,18.2,18.2
2018-01-24,17.79,17.79
2018-01-25,17.78,17.78
2018-01-26,17.78,17.78
2018-01-27,17.78,17.78
2018-01-28,17.78,17.78
2018-01-29,17.395,17.395
2018-01-30,17.41,17.41
2018-01-31,17.88,17.88
2018-02-01,18.15,18.15
2018-02-02,18.16,18.16
2018-02-03,18.16,18.16
2018-02-04,18.16,18.16
2018-02-05,17.59,17.59
2018-02-06,17.88,17.88
2018-02-07,18.155,18.155
2018-02-08,17.74,17.74
2018-02-09,17.9,17.9
2018-02-10,17.9,17.9
2018-02-11,17.9,17.9
2018-02-12,17.95,17.95
2018-02-13,18.305,18.305
2018-02-14,18.075,18.075
2018-02-15,17.79,17.79
2018-02-16,18.165,18.165
2018-02-17,18.165,18.165
2018-02-18,18.165,18.165
2018-02-19,18.165,18.165
2018-02-20,19.77,19.77
2018-02-21,19.78,19.78
2018-02-22,19.94,19.94
2018-02-23,20.41,20.41
2018-02-24,20.41,20.41
2018-02-25,20.41,20.41
2018-02-26,18.69,18.69
2018-02-27,19.195,19.195
2018-02-28,17.35,17.35
2018-03-01,17.56,17.56
2018-03-02,17.805,17.805
2018-03-03,17.805,17.805
2018-03-04,17.805,17.805
2018-03-05,17.515,17.515
2018-03-06,17.7,17.7
2018-03-07,17.83,17.83
2018-03-08,18.315,18.315
2018-03-09,18.94,18.94
2018-03-10,18.94,18.94
2018-03-11,18.94,18.94
2018-03-12,19.71,19.71
2018-03-13,19.465,19.465
2018-03-14,18.615,18.615
2018-03-15,18.8,18.8
2018-03-16,18.655,18.655
2018-03-17,18.655,18.655
2018-03-18,18.655,18.655
2018-03-19,18.7,18.7
2018-03-20,19.175,19.175
2018-03-21,19.39,19.39
2018-03-22,19.01,19.01
2018-03-23,18.445,18.445
2018-03-24,18.445,18.445
2018-03-25,18.445,18.445
2018-03-26,17.99,17.99
2018-03-27,18.495,18.495
2018-03-28,18.37,18.37
2018-03-29,18.225,18.225
2018-03-30,18.225,18.225
2018-03-31,18.225,18.225
2018-04-01,18.225,18.225
2018-04-02,18.225,18.225
2018-04-03,18.04,18.04
2018-04-04,18.185,18.185
2018-04-05,18.13,18.13
2018-04-06,18.18,18.18
2018-04-07,18.18,18.18
2018-04-08,18.18,18.18
2018-04-09,18.645,18.645
2018-04-10,18.84,18.84
2018-04-11,19.255,19.255
2018-04-12,19.215,19.215
2018-04-13,19.57,19.57
2018-04-14,19.57,19.57
2018-04-15,19.57,19.57
2018-04-16,19.35,19.35
2018-04-17,19.015,19.015
2018-04-18,19.31,19.31
2018-04-19,19.52,19.86
2018-04-20,19.835,19.8
2018-04-21,19.835,19.8
2018-04-22,19.835,19.8
2018-04-23,19.89,19.89
2018-04-24,19.635,19.675
2018-04-25,19.55,19.88
2018-04-26,20.15,20.15
2018-04-27,20.265,20.265
2018-04-28,20.265,20.265
2018-04-29,20.265,20.265
2018-04-30,20.56,20.56
2018-05-01,20.095,20.095
2018-05-02,19.865,19.865
2018-05-03,19.95,19.95
2018-05-04,20.42,20.42
2018-05-05,20.42,20.42
2018-05-06,20.42,20.42
2018-05-07,20.42,20.42
2018-05-08,20.6,20.6
2018-05-09,21.135,20.845
2018-05-10,21.005,21.005
2018-05-11,21.265,21.265
2018-05-12,21.265,21.265
2018-05-13,21.265,21.265
2018-05-14,21.625,21.625
2018-05-15,21.54,21.54
2018-05-16,21.395,21.67
2018-05-17,22.3,22.3
2018-05-18,22.055,22.055
2018-05-19,22.055,22.055
2018-05-20,22.055,22.055
2018-05-21,22.375,22.375
2018-05-22,22.905,22.905
2018-05-23,22.715,22.715
2018-05-24,22.695,22.695
2018-05-25,22.26,21.805
2018-05-26,22.26,21.805
2018-05-27,22.26,21.805
2018-05-28,22.26,21.805
2018-05-29,22.655,22.655
2018-05-30,22.985,22.985
2018-05-31,22.58,22.58
2018-06-01,21.775,21.775
2018-06-02,21.775,21.775
2018-06-03,21.775,21.775
2018-06-04,21.905,21.905
2018-06-05,21.43,21.43
2018-06-06,21.32,21.32
2018-06-07,21.665,21.665
2018-06-08,21.54,21.54
2018-06-09,21.54,21.54
2018-06-10,21.54,21.54
2018-06-11,21.35,21.35
2018-06-12,21.785,21.785
2018-06-13,22.38,22.38
2018-06-14,22.355,22.355
2018-06-15,21.75,21.75
2018-06-16,21.75,21.75
2018-06-17,21.75,21.75
2018-06-18,22.14,22.14
2018-06-19,21.695,21.695
2018-06-20,21.5,21.5
2018-06-21,21.545,21.545
2018-06-22,21.655,21.655
2018-06-23,21.655,21.655
2018-06-24,21.655,21.655
2018-06-25,21.63,21.545
2018-06-26,21.495,21.495
2018-06-27,22.035,22.035
2018-06-28,21.96,21.96
2018-06-29,21.875,21.875
2018-06-30,21.875,21.875
2018-07-01,21.875,21.875
2018-07-02,22.24,22.24
2018-07-03,22.26,22.26
2018-07-04,22.26,22.26
2018-07-05,22.465,22.465
2018-07-06,22.355,22.355
2018-07-07,22.355,22.355
2018-07-08,22.355,22.355
2018-07-09,22.73,22.73
2018-07-10,22.73,22.73
2018-07-11,22.58,22.58
2018-07-12,21.97,21.97
2018-07-13,22.265,22.265
2018-07-14,22.265,22.265
2018-07-15,22.265,22.265
2018-07-16,22.02,22.02
2018-07-17,21.85,21.85
2018-07-18,22.14,22.14
2018-07-19,22.3,22.155
2018-07-20,21.875,21.875
2018-07-21,21.875,21.875
2018-07-22,21.875,21.875
2018-07-23,22.03,22.03
2018-07-24,22.095,22.095
2018-07-25,22.17,22.17
2018-07-26,22.115,22.115
2018-07-27,21.89,21.89
2018-07-28,21.89,21.89
2018-07-29,21.89,21.89
2018-07-30,22.06,22.06
2018-07-31,22.115,22.115
2018-08-01,21.93,21.93
2018-08-02,22.0,21.935
2018-08-03,22.26,22.26
2018-08-04,22.26,22.26
2018-08-05,22.26,22.26
2018-08-06,22.5,22.5
2018-08-07,22.8,22.61
2018-08-08,22.675,22.6
2018-08-09,22.775,22.715
2018-08-10,22.625,22.88
2018-08-11,22.625,22.88
2018-08-12,22.625,22.88
2018-08-13,23.5,23.5
2018-08-14,23.78,23.725
2018-08-15,23.525,23.52
2018-08-16,23.88,23.835
2018-08-17,24.16,24.155
2018-08-18,24.16,24.155
2018-08-19,24.16,24.155
2018-08-20,23.915,24.18
2018-08-21,24.405,24.405
2018-08-22,24.725,24.45
2018-08-23,24.825,24.76
2018-08-24,24.875,24.975
2018-08-25,24.875,24.975
2018-08-26,24.875,24.975
2018-08-27,25.41,25.41
2018-08-28,25.5,25.36
2018-08-29,25.87,25.87
2018-08-30,26.13,26.13
2018-08-31,26.025,25.835
2018-09-01,26.025,25.835
2018-09-02,26.025,25.835
2018-09-03,26.025,25.835
2018-09-04,26.965,26.71
2018-09-05,27.02,27.02
2018-09-06,27.42,27.455
2018-09-07,28.025,27.99
2018-09-08,28.025,27.99
2018-09-09,28.025,27.99
2018-09-10,28.59,29.125
2018-09-11,28.27,28.78
2018-09-12,27.64,27.495
2018-09-13,27.335,26.81
2018-09-14,27.025,26.93
2018-09-15,27.025,26.93
2018-09-16,27.025,26.93
2018-09-17,28.195,28.075
2018-09-18,27.585,27.41
2018-09-19,27.735,28.32
2018-09-20,28.83,28.59
2018-09-21,28.105,28.725
2018-09-22,28.105,28.725
2018-09-23,28.105,28.725
2018-09-24,29.49,29.245
2018-09-25,29.355,29.23
2018-09-26,28.26,28.26
2018-09-27,27.575,27.575
2018-09-28,27.9,27.33
2018-09-29,27.9,27.33
2018-09-30,27.9,27.33
2018-10-01,26.735,27.445
2018-10-02,27.86,27.255
2018-10-03,27.115,27.115
2018-10-04,27.47,27.47
2018-10-05,27.9,27.9
2018-10-06,27.9,27.9
2018-10-07,27.9,27.9
2018-10-08,27.22,27.22
2018-10-09,26.835,26.835
2018-10-10,26.625,26.22
2018-10-11,25.925,25.76
2018-10-12,26.63,26.63
2018-10-13,26.63,26.63
2018-10-14,26.63,26.63
2018-10-15,27.05,26.625
2018-10-16,26.33,26.33
2018-10-17,25.625,25.94
2018-10-18,26.025,26.025
2018-10-19,26.86,26.86
2018-10-20,26.86,26.86
2018-10-21,26.86,26.86
2018-10-22,26.115,26.115
2018-10-23,25.665,25.665
2018-10-24,25.26,25.26
2018-10-25,24.865,24.865
2018-10-26,24.28,24.28
2018-10-27,24.28,24.28
2018-10-28,24.28,24.28
2018-10-29,24.58,24.58
2018-10-30,23.875,23.875
2018-10-31,24.335,24.335
2018-11-01,23.975,23.65
2018-11-02,23.905,24.285
2018-11-03,23.905,24.285
2018-11-04,23.905,24.285
2018-11-05,23.81,23.81
2018-11-06,23.625,23.895
2018-11-07,24.33,24.42
2018-11-08,24.63,24.43
2018-11-09,24.76,24.325
2018-11-10,24.76,24.325
2018-11-11,24.76,24.325
2018-11-12,25.625,25.955
2018-11-13,26.235,26.52
2018-11-14,26.26,26.28
2018-11-15,26.15,26.675
2018-11-16,26.725,25.955
2018-11-17,26.725,25.955
2018-11-18,26.725,25.955
2018-11-19,24.31,24.15
2018-11-20,24.43,24.35
2018-11-21,24.195,24.5
2018-11-22,24.195,24.5
2018-11-23,24.035,24.82
2018-11-24,24.035,24.82
2018-11-25,24.035,24.82
2018-11-26,24.27,24.545
2018-11-27,24.795,25.16
2018-11-28,24.4,24.3
2018-11-29,24.635,24.635
2018-11-30,24.69,24.69
2018-12-01,24.69,24.69
2018-12-02,24.69,24.69
2018-12-03,25.085,25.085
2018-12-04,24.395,24.415
2018-12-05,24.11,23.82
2018-12-06,23.305,23.165
2018-12-07,22.84,23.145
2018-12-08,22.84,23.145
2018-12-09,22.84,23.145
2018-12-10,23.265,23.25
2018-12-11,23.545,23.62
2018-12-12,24.05,23.92
2018-12-13,24.375,24.225
2018-12-14,24.665,24.645
2018-12-15,24.665,24.645
2018-12-16,24.665,24.645
2018-12-17,24.65,24.68
2018-12-18,24.035,23.73
2018-12-19,24.21,24.21
2018-12-20,24.605,24.605
2018-12-21,24.65,24.9
2018-12-22,24.65,24.9
2018-12-23,24.65,24.9
2018-12-24,24.735,24.245
2018-12-25,24.735,24.245
2018-12-26,24.245,24.245
2018-12-27,23.32,23.32
2018-12-28,22.81,22.81
2018-12-29,22.81,22.81
2018-12-30,22.81,22.81
2018-12-31,22.26,21.98
2019-01-01,22.26,21.98
2019-01-02,22.28,22.475
2019-01-03,22.215,22.255
2019-01-04,22.845,22.93
2019-01-05,22.845,22.93
2019-01-06,22.845,22.93
2019-01-07,21.91,21.53
2019-01-08,22.165,22.09
2019-01-09,22.515,21.72
2019-01-10,21.705,21.675
2019-01-11,22.39,22.255
2019-01-12,22.39,22.255
2019-01-13,22.39,22.255
2019-01-14,21.91,21.675
2019-01-15,22.035,22.0
2019-01-16,22.3,22.005
2019-01-17,22.64,22.995
2019-01-18,22.84,22.605
2019-01-19,22.84,22.605
2019-01-20,22.84,22.605
2019-01-21,22.84,22.605
2019-01-22,21.805,21.815
2019-01-23,22.225,22.19
2019-01-24,21.72,21.28
2019-01-25,20.735,20.89
2019-01-26,20.735,20.89
2019-01-27,20.735,20.89
2019-01-28,20.52,20.55
2019-01-29,20.6,20.585
2019-01-30,20.18,20.18
2019-01-31,19.665,19.85
2019-02-01,19.3,19.3
2019-02-02,19.3,19.3
2019-02-03,19.3,19.3
2019-02-04,19.355,19.355
2019-02-05,19.14,19.14
2019-02-06,19.075,18.915
2019-02-07,19.185,18.91
2019-02-08,18.515,18.265
2019-02-09,18.515,18.265
2019-02-10,18.515,18.265
2019-02-11,17.825,18.055
2019-02-12,18.0,17.785
2019-02-13,17.8,18.02
2019-02-14,18.165,17.755
2019-02-15,18.1,18.1
2019-02-16,18.1,18.1
2019-02-17,18.1,18.1
2019-02-18,18.1,18.1
2019-02-19,17.75,17.705
2019-02-20,18.145,18.145
2019-02-21,17.52,17.52
2019-02-22,17.23,17.23
2019-02-23,17.23,17.23
2019-02-24,17.23,17.23
2019-02-25,17.0,16.945
2019-02-26,17.045,17.045
2019-02-27,17.325,17.615
2019-02-28,17.815,17.815
2019-03-01,17.32,17.32
2019-03-02,17.32,17.32
2019-03-03,17.32,17.32
2019-03-04,17.375,17.4
2019-03-05,17.475,17.18
2019-03-06,17.025,16.85
2019-03-07,16.95,16.87
2019-03-08,16.85,16.73
2019-03-09,16.85,16.73
2019-03-10,16.85,16.73
2019-03-11,16.7,16.625
2019-03-12,16.425,16.21
2019-03-13,15.725,15.725
2019-03-14,15.825,15.605
2019-03-15,15.485,15.25
2019-03-16,15.485,15.25
2019-03-17,15.485,15.25
2019-03-18,14.9,14.98
2019-03-19,15.2,15.005
2019-03-20,15.075,15.215
2019-03-21,14.92,14.565
2019-03-22,14.425,14.455
2019-03-23,14.425,14.455
2019-03-24,14.425,14.455
2019-03-25,14.185,14.185
2019-03-26,14.2,14.385
2019-03-27,14.5,14.995
2019-03-28,14.8,14.43
2019-03-29,14.225,14.215
2019-03-30,14.225,14.215
2019-03-31,14.225,14.215
2019-04-01,13.845,13.845
2019-04-02,13.455,13.455
2019-04-03,13.7,14.19
2019-04-04,14.6,14.805
2019-04-05,16.635,16.635
2019-04-06,16.635,16.635
2019-04-07,16.635,16.635
2019-04-08,16.575,15.965
2019-04-09,16.755,16.755
2019-04-10,15.73,15.73
2019-04-11,15.55,15.995
2019-04-12,15.895,15.855
2019-04-13,15.895,15.855
2019-04-14,15.895,15.855
2019-04-15,15.64,15.01
2019-04-16,14.85,14.835
2019-04-17,15.195,15.195
2019-04-18,15.0,14.46
2019-04-19,15.0,14.46
2019-04-20,15.0,14.46
2019-04-21,15.0,14.46
2019-04-22,14.46,14.46
2019-04-23,14.105,14.42
2019-04-24,14.425,14.265
2019-04-25,14.535,14.535
